"","NKR.OL.Open","NKR.OL.High","NKR.OL.Low","NKR.OL.Close","NKR.OL.Volume","NKR.OL.Adjusted"
"2560",9.76,10.34,9.76,9.82,802355,9.82
"2561",9.67,9.7,9.2,9.47,612733,9.47
"2562",9.45,9.94,9.45,9.53,138301,9.53
"2563",9.5,9.5,9.25,9.33,179144,9.33
"2564",9.5,9.5,9.22,9.34,121743,9.34
"2565",9.3,9.38,8.77,9.08,243669,9.08
"2566",9.08,9.21,9,9.02,302394,9.02
"2567",9.04,9.3,8.72,8.75,410321,8.75
"2568",9,9.26,8.92,9.05,211157,9.05
"2569",9.3,9.3,9.1,9.14,126307,9.14
"2570",9.48,9.48,8.98,9.04,151646,9.04
"2571",9.2,9.2,8.87,8.9,134040,8.9
"2572",9,9.15,8.9,8.9,137558,8.9
"2573",8.9,9,8.74,8.87,162256,8.87
"2574",9,9.15,8.92,8.96,121568,8.96
"2575",9.19,9.19,8.9,8.92,229508,8.92
"2576",9,9.18,8.92,9,158927,9
"2577",9.09,9.25,8.78,9.01,145137,9.01
"2578",9,9.21,8.8,8.8,170284,8.8
"2579",9.21,9.21,8.87,9.16,124573,9.16
"2580",9.16,9.73,9.16,9.65,279299,9.65
"2581",9.68,10.02,9.5,9.9,194730,9.9
"2582",9.92,10.08,9.8,9.95,165891,9.95
"2583",10.08,10.08,9.85,9.94,88794,9.94
"2584",10,10,9.8,9.97,144802,9.97
"2585",10.08,10.6,9.95,10.5,768335,10.5
"2586",10.56,11.06,10.46,10.66,470333,10.66
"2587",10.6,10.98,10.12,10.9,221641,10.9
"2588",10.66,10.66,10.36,10.52,111080,10.52
"2589",10.48,10.64,10.26,10.38,145724,10.38
"2590",10.76,10.76,9.95,10.1,275842,10.1
"2591",10.34,10.86,10.24,10.82,273502,10.82
"2592",10.8,11.54,10.8,11.44,875636,11.44
"2593",11.2,11.48,11,11.18,215851,11.18
"2594",11.24,11.24,10.62,10.68,199303,10.68
"2595",10.76,10.8,10.5,10.58,147053,10.58
"2596",10.58,10.92,10.5,10.84,177623,10.84
"2597",10.98,10.98,10.72,10.8,120571,10.8
"2598",11,11,10.64,10.74,42149,10.74
"2599",10.74,10.74,10,10,432222,10
"2600",10.18,10.18,9.29,9.4,555135,9.4
"2601",9.42,9.66,9.3,9.66,403703,9.66
"2602",9.72,10.14,9.67,9.86,197908,9.86
"2603",9.61,9.98,9.58,9.95,165574,9.95
"2604",9.95,9.95,9.62,9.74,181778,9.74
"2605",10,10,9.87,9.87,65330,9.87
"2606",9.96,10.38,9.87,10.3,266513,10.3
"2607",10.28,10.3,10.16,10.24,51822,10.24
"2608",9.9,10.3,9.9,10,60069,10
"2609",9.9,10.1,9.7,9.73,130056,9.73
"2610",9.7,9.93,9.65,9.84,61598,9.84
"2611",10.1,10.1,9.63,9.65,89678,9.65
"2612",10.2,10.2,9.8,9.9,100626,9.9
"2613",10.1,10.1,9.66,9.97,68046,9.97
"2614",9.65,10.1,9.65,10.1,66416,10.1
"2615",9.64,9.93,9.2,9.76,211610,9.76
"2616",9.79,10.06,9.75,9.96,112607,9.96
"2617",9.7,10.1,9.7,9.97,90362,9.97
"2618",9.9,9.9,9,9.38,495304,9.38
"2619",9.38,9.5,9.1,9.3,325967,9.3
"2620",9.5,9.5,8.76,8.82,211664,8.82
"2621",8.8,9.13,8.4,8.89,293712,8.89
"2622",9.15,9.32,8.9,9.25,111106,9.25
"2623",8.79,9.08,8.7,8.87,254205,8.87
"2624",9.4,9.4,8.95,9.35,133891,9.35
"2625",8.44,9.22,8.44,9,206844,9
"2626",9,9.2,8.82,8.92,108554,8.92
"2627",9.44,9.44,8.77,8.77,122570,8.77
"2628",8.9,8.92,8.56,8.68,238344,8.68
"2629",8.69,8.71,8.29,8.53,325599,8.53
"2630",8.47,8.47,7.85,8.37,340109,8.37
"2631",8.2,8.6,8,8,120967,8
"2632",8,8.4,8,8.39,80476,8.39
"2633",8.2,8.4,8.18,8.23,49286,8.23
"2634",8.89,8.89,8.26,8.38,95906,8.38
"2635",8.45,8.46,8.14,8.14,93957,8.14
"2636",8.1,8.17,7.86,7.97,117776,7.97
"2637",8.2,8.58,8.19,8.34,91637,8.34
"2638",8.15,8.77,8.15,8.67,46211,8.67
"2639",8.67,8.8,8.55,8.8,73373,8.8
"2640",8.8,8.8,8.45,8.55,177942,8.55
"2641",8.45,8.75,8.42,8.69,110960,8.69
"2642",8.4,8.86,8.4,8.52,73008,8.52
"2643",8.72,8.72,8.23,8.35,107554,8.35
"2644",8.31,8.6,8.18,8.55,86886,8.55
"2645",8.8,8.8,8.37,8.58,62408,8.58
"2646",8.59,8.64,8.55,8.6,47916,8.6
"2647",8.6,8.62,8.36,8.5,82161,8.5
"2648",8.32,8.4,8.23,8.23,64281,8.23
"2649",8.11,8.32,8.11,8.23,180965,8.23
"2650",8.35,8.35,8.06,8.26,147552,8.26
"2651",8.3,8.46,8.11,8.16,118638,8.16
"2652",8.3,8.3,8,8.2,98865,8.2
"2653",8.25,8.25,7.91,8.07,208029,8.07
"2654",7.72,8.04,7.72,7.98,121826,7.98
"2655",7.82,8.6,7.82,7.98,69052,7.98
"2656",8,8.07,7.92,8,64273,8
"2657",8,8.26,7.99,8.18,32444,8.18
"2658",8.18,8.18,7.96,8.08,144170,8.08
"2659",8.18,8.26,8.02,8.02,66077,8.02
"2660",8.33,8.33,7.93,8.18,98830,8.18
"2661",8.1,8.15,7.97,8.1,108875,8.1
"2662",7.7,8.1,7.7,7.99,88912,7.99
"2663",7.83,8.01,7.83,7.98,135473,7.98
"2664",7.71,7.96,7.71,7.95,51506,7.95
"2665",7.92,8.05,7.78,7.98,160613,7.98
"2666",8.06,8.06,7.8,7.95,70671,7.95
"2667",8.02,8.14,7.85,7.99,118738,7.99
"2668",8,8,7.78,8,120080,8
"2669",7.9,8.01,7.84,7.92,49493,7.92
"2670",8,8.05,7.69,7.86,103071,7.86
"2671",7.7,7.85,7.52,7.85,103600,7.85
"2672",7.84,7.84,7.47,7.64,171733,7.64
"2673",7.5,7.83,7.49,7.53,138891,7.53
"2674",7.31,7.51,7.3,7.43,148785,7.43
"2675",7.5,7.62,7.27,7.39,40631,7.39
"2676",7.61,7.74,7.55,7.66,74733,7.66
"2677",7.54,7.92,7.54,7.92,115295,7.92
"2678",8.09,8.22,7.99,8.2,155827,8.2
"2679",7.94,8.27,7.94,8.15,52663,8.15
"2680",8.2,8.44,8.2,8.3,99111,8.3
"2681",8.38,8.38,8.14,8.29,99112,8.29
"2682",8.07,8.3,7.78,8.15,262029,8.15
"2683",8.06,8.3,8.02,8.18,504717,8.18
"2684",8.2,8.32,8.06,8.27,311258,8.27
"2685",8.39,8.39,8.25,8.25,86691,8.25
"2686",8.25,8.42,8.07,8.26,148210,8.26
"2687",8.44,8.44,8.15,8.2,27334,8.2
"2688",8.4,8.75,8.19,8.7,813303,8.7
"2689",8.8,8.8,8.62,8.7,61385,8.7
"2690",8.59,8.75,8.44,8.62,97513,8.62
"2691",8.69,8.8,8.55,8.75,63607,8.75
"2692",8.6,8.61,8.31,8.59,121004,8.59
"2693",8.41,8.42,8.11,8.11,283639,8.11
"2694",8.2,8.2,7.76,7.8,309830,7.8
"2695",7.75,7.84,7.72,7.76,315635,7.76
"2696",7.7,7.88,7.7,7.82,121213,7.82
"2697",7.6,7.85,7.6,7.66,149468,7.66
"2698",7.7,7.72,7.67,7.67,14076,7.67
"2699",7.56,7.64,7.5,7.64,111379,7.64
"2700",7.58,7.69,7.5,7.66,34269,7.66
"2701",7.66,7.66,7.48,7.57,187697,7.57
"2702",7.64,7.7,7.47,7.47,244596,7.47
"2703",7.64,7.64,7.51,7.58,20781,7.58
"2704",7.52,7.75,7.52,7.72,36417,7.72
"2705",7.71,7.96,7.65,7.68,89990,7.68
"2706",7.68,7.68,7.49,7.52,168037,7.52
"2707",7.53,7.87,7.48,7.87,118046,7.87
"2708",7.53,7.64,7.5,7.6,51620,7.6
"2709",7.8,7.8,7.51,7.8,82669,7.8
"2710",7.65,7.78,7.65,7.78,20358,7.78
"2711",7.78,7.87,7.61,7.79,33297,7.79
"2712",7.72,7.83,7.62,7.83,101862,7.83
"2713",7.75,7.87,7.75,7.81,51034,7.81
"2714",7.96,7.97,7.76,7.81,32770,7.81
"2715",7.8,7.82,7.66,7.82,39053,7.82
"2716",7.9,7.9,7.75,7.8,44386,7.8
"2717",7.76,7.82,7.75,7.82,23725,7.82
"2718",7.62,8.18,7.62,7.8,26586,7.8
"2719",7.8,7.96,7.78,7.86,20326,7.86
"2720",7.97,7.97,7.73,7.74,17469,7.74
"2721",7.62,7.85,7.62,7.74,17277,7.74
"2722",7.62,7.82,7.62,7.8,8741,7.8
"2723",7.8,8,7.8,8,55552,8
"2724",7.8,8.1,7.8,7.85,8103,7.85
"2725",8.1,8.1,7.81,7.88,16228,7.88
"2726",7.89,8.06,7.76,7.8,34876,7.8
"2727",7.82,7.9,7.8,7.88,8112,7.88
"2728",8,8,7.76,7.9,13240,7.9
"2729",7.8,7.96,7.8,7.81,32999,7.81
"2730",8,8,7.8,7.96,20124,7.96
"2731",8,8.1,7.82,7.98,37501,7.98
"2732",8,8,7.83,7.92,22489,7.92
"2733",7.81,7.99,7.81,7.95,27089,7.95
"2734",7.81,7.92,7.76,7.85,39687,7.85
"2735",7.94,7.98,7.77,7.98,55168,7.98
"2736",8,8.04,7.9,8,52857,8
"2737",8.1,8.31,8.04,8.16,48966,8.16
"2738",8.17,8.6,8.17,8.23,94955,8.23
"2739",8.67,8.67,8.06,8.34,58108,8.34
"2740",8.36,8.47,8.3,8.47,52163,8.47
"2741",8.52,8.69,8.36,8.48,63904,8.48
"2742",8.11,8.65,8.1,8.5,137142,8.5
"2743",8.53,8.62,8.36,8.43,60537,8.43
"2744",8.21,8.53,8.2,8.38,43158,8.38
"2745",8.1,8.38,8.1,8.38,26420,8.38
"2746",8.38,8.38,8.11,8.29,304241,8.29
"2747",8.2,8.65,7.86,8.5,102522,8.5
"2748",8.5,8.66,8.37,8.57,104224,8.57
"2749",8.64,8.64,8.26,8.43,121151,8.43
"2750",8.55,8.55,8.2,8.32,486660,8.32
"2751",8.25,8.37,8.15,8.18,147709,8.18
"2752",8.21,8.36,8.2,8.33,168791,8.33
"2753",8.25,8.35,7.96,8,90416,8
"2754",7.81,7.81,7.61,7.65,103381,7.65
"2755",7.6,7.65,7.4,7.47,82525,7.47
"2756",7.56,7.56,6.95,7.38,469938,7.38
"2757",7.25,7.34,6.98,7,323925,7
"2758",7,7.13,6.7,6.75,532227,6.75
"2759",6.75,6.94,6.75,6.88,135602,6.88
"2760",6.95,7.1,6.8,6.8,122043,6.8
"2761",6.9,6.9,6.63,6.76,107314,6.76
"2762",6.84,6.9,6.54,6.9,248518,6.9
"2763",7.01,7.04,6.75,6.8,83921,6.8
"2764",6.6,6.65,6.35,6.57,218650,6.57
"2765",6.3,6.6,6.3,6.6,250376,6.6
"2766",6.59,6.6,6.3,6.6,67081,6.6
"2767",6.3,6.71,6.3,6.51,220307,6.51
"2768",6.51,6.8,6.19,6.42,301604,6.42
"2769",6.21,6.37,6.1,6.36,92944,6.36
"2770",6.36,6.59,6.3,6.36,65420,6.36
"2771",6.2,6.42,6.04,6.2,86115,6.2
"2772",6.35,6.35,5.9,6.2,90099,6.2
"2773",6.28,6.5,6.19,6.43,65574,6.43
"2774",6.12,6.44,6.12,6.42,32609,6.42
"2775",6.8,6.8,6.48,6.6,38051,6.6
"2776",6.59,6.6,6.37,6.5,44356,6.5
"2777",6.31,6.56,6.31,6.5,21157,6.5
"2778",6.4,6.51,6.37,6.4,20363,6.4
"2779",6.4,6.5,6.17,6.5,28472,6.5
"2780",6.7,6.7,6.1,6.22,18925,6.22
"2781",6.03,6.6,6.03,6.21,55601,6.21
"2782",6.3,6.3,6.01,6.2,41379,6.2
"2783",6.5,6.5,6.14,6.21,73316,6.21
"2784",6.49,6.49,5.99,6.25,36947,6.25
"2785",6.25,6.55,6.15,6.55,118122,6.55
"2786",6.7,6.95,6.22,6.5,163475,6.5
"2787",6.56,6.56,6.4,6.45,7042,6.45
"2788",6.55,6.6,6.11,6.52,33470,6.52
"2789",6.2,6.72,6.2,6.53,84044,6.53
"2790",6.3,6.63,6.23,6.3,10617,6.3
"2791",6.54,6.54,6.3,6.37,8424,6.37
"2792",6.4,6.43,6.21,6.43,36120,6.43
"2793",6.25,6.57,6.25,6.3,87982,6.3
"2794",6.3,6.53,6.25,6.25,27925,6.25
"2795",6.37,6.67,6.37,6.5,54998,6.5
"2796",6.5,6.62,6.3,6.5,59981,6.5
"2797",6.35,6.51,6.27,6.38,131816,6.38
"2798",6.35,6.4,6.34,6.4,44279,6.4
"2799",6.4,6.7,6.3,6.49,140851,6.49
"2800",6.67,6.67,6.33,6.4,75587,6.4
"2801",6.55,6.65,6.3,6.4,160485,6.4
"2802",6.3,6.42,6.3,6.4,49251,6.4
"2803",6.5,6.5,6.31,6.4,159921,6.4
"2804",6.36,6.6,6.36,6.39,118597,6.39
"2805",6.47,6.67,6.42,6.45,88630,6.45
"2806",6.45,6.6,6.45,6.54,20132,6.54
"2807",6.6,6.68,6.4,6.4,79142,6.4
"2808",6.47,6.48,6.36,6.43,39705,6.43
"2809",6.32,6.43,6.31,6.33,7383,6.33
"2810",6.34,6.38,6.3,6.38,53031,6.38
"2811",6.32,6.48,6.3,6.31,108173,6.31
"2812",6.3,6.55,6.25,6.32,176931,6.32
"2813",6.2,6.4,6.2,6.3,110612,6.3
"2814",6.22,6.38,6.22,6.35,41723,6.35
"2815",6.26,6.39,6.26,6.38,23151,6.38
"2816",6.53,6.53,6.28,6.38,43282,6.38
"2817",6.35,6.44,6.32,6.35,25106,6.35
"2818",6.26,6.63,6.26,6.4,86154,6.4
"2819",6.4,6.44,6.3,6.44,36291,6.44
"2820",6.26,6.39,6.16,6.18,150507,6.18
"2821",6.15,6.15,6.03,6.13,198537,6.13
"2822",6.06,6.06,5.96,5.98,291775,5.98
"2823",5.96,6.17,5.8,6.17,207296,6.17
"2824",6.1,6.1,5.86,5.9,106647,5.9
"2825",5.9,6.1,5.9,6,189508,6
"2826",6.1,6.15,5.92,6.06,32427,6.06
"2827",6.3,6.81,6.3,6.36,299449,6.36
"2828",6.4,6.43,6.3,6.4,36815,6.4
"2829",6.35,6.35,6.15,6.22,100528,6.22
"2830",6.15,6.24,6.1,6.22,72476,6.22
"2831",6.24,6.4,6.1,6.4,66374,6.4
"2832",6.2,6.43,6.2,6.38,58742,6.38
"2833",6.12,6.44,6.12,6.35,17001,6.35
"2834",6.42,6.42,6.25,6.36,14614,6.36
"2835",6.36,6.36,6.21,6.22,28272,6.22
"2836",6.17,6.28,6.15,6.15,72542,6.15
"2837",6.14,6.28,6.07,6.1,33421,6.1
"2838",6.24,6.35,6.16,6.35,12778,6.35
"2839",6.49,6.49,6.21,6.45,23762,6.45
"2840",6.28,6.5,6.28,6.45,60346,6.45
"2841",6.2,6.46,6.2,6.46,39517,6.46
"2842",6.4,6.7,6.4,6.7,108168,6.7
"2843",6.67,6.7,6.5,6.7,72479,6.7
"2844",6.7,6.87,6.48,6.73,165164,6.73
"2845",6.95,7.18,6.9,7.1,142835,7.1
"2846",7.2,7.2,7,7.2,667704,7.2
"2847",7.22,7.22,6.9,6.9,40044,6.9
"2848",7.22,7.8,7,7.2,73281,7.2
"2849",7.2,7.2,6.9,7.1,130991,7.1
"2850",6.8,7.1,6.8,7.05,15337,7.05
"2851",7.05,7.06,6.92,6.92,6594,6.92
"2852",6.92,7.13,6.8,7,80435,7
"2853",7.34,7.34,6.93,7,54305,7
"2854",6.93,7.24,6.93,7.1,85600,7.1
"2855",7.1,7.12,6.75,6.8,285931,6.8
"2856",6.63,6.89,6.63,6.85,17917,6.85
"2857",6.8,7,6.8,6.99,39788,6.99
"2858",7,7.05,6.99,6.99,59285,6.99
"2859",6.9,7.12,6.86,6.99,16403,6.99
"2860",7.35,7.35,6.8,6.84,103812,6.84
"2861",6.95,7,6.75,6.82,132889,6.82
"2862",6.95,6.95,6.82,6.86,35946,6.86
"2863",7,7,6.8,6.99,49008,6.99
"2864",6.98,6.99,6.77,6.84,70809,6.84
"2865",6.81,7.03,6.81,6.88,74836,6.88
"2866",6.95,6.95,6.83,6.9,61877,6.9
"2867",6.83,6.95,6.8,6.9,125968,6.9
"2868",6.95,7.09,6.8,6.84,96875,6.84
"2869",7,7,6.79,6.85,88705,6.85
"2870",6.61,7.1,6.61,6.96,49868,6.96
"2871",6.85,6.97,6.51,6.9,271517,6.9
"2872",6.87,7.09,6.7,6.99,371762,6.99
"2873",6.85,7.08,6.81,7.08,193322,7.08
"2874",7,7.08,6.86,6.95,143751,6.95
"2875",6.88,7.06,6.82,6.82,182441,6.82
"2876",7,7.07,6.66,7.05,1164517,7.05
"2877",6.9,7.05,6.9,6.91,88424,6.91
"2878",6.81,7.48,6.81,7.42,361096,7.42
"2879",7.49,7.69,7.28,7.64,282038,7.64
"2880",7.6,7.64,7.44,7.55,141018,7.55
"2881",7.55,7.58,7.4,7.56,400304,7.56
"2882",7.5,7.5,7.2,7.38,343036,7.38
"2883",7.54,7.54,7.26,7.35,58297,7.35
"2884",7.35,7.35,6.9,6.94,699980,6.94
"2885",6.98,7,6.9,6.94,104362,6.94
"2886",7,7.01,6.81,6.82,251231,6.82
"2887",6.75,7.04,6.6,6.99,279172,6.99
"2888",6.63,6.9,6.5,6.85,240666,6.85
"2889",6.9,6.9,6.73,6.87,67659,6.87
"2890",6.64,6.88,6.25,6.46,309180,6.46
"2891",6.45,6.73,6.21,6.32,247410,6.32
"2892",6.2,6.5,6.2,6.39,186096,6.39
"2893",6.32,6.69,6.32,6.36,96970,6.36
"2894",6.35,6.47,6.35,6.35,28739,6.35
"2895",6.32,6.49,6.32,6.36,46498,6.36
"2896",6.74,6.74,6.55,6.6,79273,6.6
"2897",6.7,6.7,6.35,6.65,184912,6.65
"2898",6.36,6.68,6.36,6.5,54174,6.5
"2899",6.53,6.64,6.4,6.4,30042,6.4
"2900",6.4,6.59,6.4,6.52,97547,6.52
"2901",6.52,6.52,6.3,6.52,252079,6.52
"2902",6.52,6.52,6.25,6.25,115524,6.25
"2903",6.36,6.49,6.25,6.25,89986,6.25
"2904",6.42,6.49,6.29,6.35,116158,6.35
"2905",6.26,6.41,6.26,6.33,6746,6.33
"2906",6.3,6.31,6.18,6.24,100151,6.24
"2907",6.69,6.69,6.2,6.28,32835,6.28
"2908",6.28,6.4,6.24,6.4,118177,6.4
"2909",6.39,6.39,6.23,6.25,74746,6.25
"2910",6.32,6.37,6.26,6.29,84606,6.29
"2911",6.3,6.41,6.27,6.33,64588,6.33
"2912",6.34,6.35,6.27,6.28,90400,6.28
"2913",6.27,6.3,6.25,6.3,29280,6.3
"2914",6.23,6.26,6.16,6.16,18271,6.16
"2915",6.05,6.3,6.05,6.23,19258,6.23
"2916",6.23,6.27,6.15,6.26,26248,6.26
"2917",6.25,6.27,6.18,6.25,34242,6.25
"2918",6.12,6.28,6.12,6.28,33020,6.28
"2919",6.15,6.27,6.15,6.2,44782,6.2
"2920",6.11,6.49,6.11,6.32,250027,6.32
"2921",6.4,6.4,6.24,6.24,13432,6.24
"2922",6.11,6.33,6.11,6.15,93383,6.15
"2923",6.1,6.3,6.1,6.3,94241,6.3
"2924",6.67,6.67,6.2,6.21,21226,6.21
"2925",6.11,6.28,6.11,6.28,32751,6.28
"2926",6.19,6.19,6.15,6.19,4193,6.19
"2927",6.11,6.65,6.11,6.65,43002,6.65
"2928",6.65,6.65,6.1,6.32,190384,6.32
"2929",6.54,6.54,6.22,6.25,29977,6.25
"2930",6.12,6.25,6.12,6.18,49827,6.18
"2931",6.18,6.2,6.1,6.15,18363,6.15
"2932",6.19,6.19,6.1,6.12,18413,6.12
"2933",6.17,6.45,6.16,6.25,292444,6.25
"2934",6.26,6.26,6.1,6.1,121314,6.1
"2935",6.32,6.49,6.26,6.38,350434,6.38
"2936",6.45,6.45,6.21,6.21,171687,6.21
"2937",6.36,6.5,6.3,6.49,187795,6.49
"2938",6.5,6.5,6.3,6.3,55043,6.3
"2939",6.29,6.44,6.29,6.36,75211,6.36
"2940",6.45,6.45,6.31,6.39,128357,6.39
"2941",6.32,6.44,6.31,6.35,63408,6.35
"2942",6.39,6.45,6.3,6.3,27251,6.3
"2943",6.34,6.42,6.34,6.39,57440,6.39
"2944",6.3,6.39,6.3,6.35,58681,6.35
"2945",6.45,6.45,6.3,6.35,251910,6.35
"2946",6.35,6.37,6.3,6.31,147232,6.31
"2947",6.29,6.39,6.27,6.3,94380,6.3
"2948",6.3,6.37,6.26,6.32,6488,6.32
"2949",6.26,6.31,6.21,6.29,34363,6.29
"2950",6.34,6.34,6.16,6.3,66101,6.3
"2951",6.2,6.45,6.13,6.17,143011,6.17
"2952",6.15,6.22,6.15,6.2,43866,6.2
"2953",6.15,6.18,6.1,6.11,173702,6.11
"2954",6.1,6.15,6.05,6.08,96449,6.08
"2955",6.08,6.15,5.96,6.06,49759,6.06
"2956",5.96,6.11,5.92,6.11,63642,6.11
"2957",6.15,6.18,5.97,6,61037,6
"2958",6,6.02,6,6.02,989,6.02
"2959",6.08,6.1,6,6.03,88341,6.03
"2960",6.19,6.34,6.18,6.23,538642,6.23
"2961",6.25,6.6,6.15,6.25,1880274,6.25
"2962",6.47,6.47,6.22,6.33,466162,6.33
"2963",6.34,6.35,6.15,6.3,142675,6.3
"2964",6.3,6.3,6.22,6.25,37401,6.25
"2965",6.36,6.36,6.26,6.32,26728,6.32
"2966",6.32,6.35,6.28,6.31,70268,6.31
"2967",6.26,6.34,6.25,6.3,32193,6.3
"2968",6.25,6.39,6.25,6.3,42741,6.3
"2969",6.34,6.35,6.18,6.3,64594,6.3
"2970",6.4,6.4,6.26,6.26,22676,6.26
"2971",6.2,6.25,6.09,6.13,122266,6.13
"2972",6.2,6.3,6.1,6.2,103954,6.2
"2973",6.29,6.32,6.2,6.32,55361,6.32
"2974",6.21,6.37,6.21,6.35,35033,6.35
"2975",6.4,6.41,6.21,6.4,45075,6.4
"2976",6.45,6.45,6.26,6.41,21850,6.41
"2977",6.48,6.48,6.31,6.31,41180,6.31
"2978",6.4,6.47,6.32,6.36,54607,6.36
"2979",6.47,6.47,6.32,6.36,19712,6.36
"2980",6.33,6.38,6.27,6.38,73228,6.38
"2981",6.42,6.42,6.2,6.25,77963,6.25
"2982",6.25,6.35,6.2,6.2,46082,6.2
"2983",6.2,6.22,6.11,6.12,65032,6.12
"2984",6.17,6.17,6.12,6.17,22163,6.17
"2985",6.1,6.2,6.1,6.12,239810,6.12
"2986",6.02,6.15,6.02,6.15,115977,6.15
"2987",6.1,6.16,6.07,6.16,54839,6.16
"2988",6.17,6.25,6.14,6.14,133076,6.14
"2989",6.17,6.36,6.16,6.34,162123,6.34
"2990",6.21,6.27,6.15,6.22,85070,6.22
"2991",6.19,6.46,6.19,6.46,5200,6.46
"2992",6.26,6.3,6.21,6.21,30973,6.21
"2993",6.19,6.27,6.19,6.19,96878,6.19
"2994",6.18,6.19,6.17,6.17,10035,6.17
"2995",6.15,6.48,6.1,6.12,90919,6.12
"2996",6.24,6.24,6.24,6.24,504358,6.24
"2997",6.1,6.3,6.1,6.3,47128,6.3
"2998",6.4,6.48,6.25,6.25,25702,6.25
"2999",6.47,6.47,6.27,6.27,11647,6.27
"3000",6.38,6.5,6.26,6.4,152840,6.4
"3001",6.1,6.38,6.1,6.28,64917,6.28
"3002",6.1,6.34,6.1,6.21,17891,6.21
"3003",6.75,7.69,6.75,7.5,1141109,7.5
"3004",7.51,8.25,7.46,8,566678,8
"3005",8.19,8.59,7.82,8.46,334177,8.46
"3006",8.3,8.4,8,8.16,228338,8.16
"3007",8.24,8.24,7.96,8,225190,8
"3008",8,8,7.85,7.89,132555,7.89
"3009",7.8,8.2,7.8,8.02,121815,8.02
"3010",8.29,8.35,8.04,8.27,143948,8.27
"3011",8.26,8.39,8.2,8.29,149399,8.29
"3012",8.22,8.48,8.22,8.37,150682,8.37
"3013",8.35,8.47,8.31,8.32,217381,8.32
"3014",8.5,8.56,8.4,8.4,202657,8.4
